,file_name,last_modified,last_accessed,file_size,url
51,2020-12-04_1855_Lance_Mason_to_Lauren_Brooker_Alumnus.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,2043,https://github.com/mconsulting/legal/blob/main/files/2020-12-04_1855_Lance_Mason_to_Lauren_Brooker_Alumnus.txt
52,2020-12-04_1855_Lance_Mason_to_Lauren_Brooker_Assault.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,634,https://github.com/mconsulting/legal/blob/main/files/2020-12-04_1855_Lance_Mason_to_Lauren_Brooker_Assault.txt
53,2020-12-04_1855_Lance_Mason_to_Lauren_Brooker_Schedule_call.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,593,https://github.com/mconsulting/legal/blob/main/files/2020-12-04_1855_Lance_Mason_to_Lauren_Brooker_Schedule_call.txt
54,2020-12-07_1631_Lauren_Brooker_to_Lance_Mason_Received_videos.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,4964,https://github.com/mconsulting/legal/blob/main/files/2020-12-07_1631_Lauren_Brooker_to_Lance_Mason_Received_videos.txt
55,2020-12-08_1548_tuesday evening update.pdf,2022-05-23 15:29:49,2022-09-27 18:04:07,39115,https://github.com/mconsulting/legal/blob/main/files/2020-12-08_1548_tuesday%20evening%20update.pdf
56,2020-12-10_1456_Lance_Mason_to_Lauren_Brooker_ready_to_go.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1094,https://github.com/mconsulting/legal/blob/main/files/2020-12-10_1456_Lance_Mason_to_Lauren_Brooker_ready_to_go.txt
57,2020-12-11_0830_Lauren_Brooker_to_Lance_Mason_continuing_no_response.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1655,https://github.com/mconsulting/legal/blob/main/files/2020-12-11_0830_Lauren_Brooker_to_Lance_Mason_continuing_no_response.txt
58,2020-12-11_0910_Lance_Mason_to_Lauren_Brooker_FBI_conspiracy_against_rights.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,3984,https://github.com/mconsulting/legal/blob/main/files/2020-12-11_0910_Lance_Mason_to_Lauren_Brooker_FBI_conspiracy_against_rights.txt
59,2020-12-12_0000_Marriage_License.pdf,2022-05-24 11:00:52,2022-09-27 18:04:08,74034,https://github.com/mconsulting/legal/blob/main/files/2020-12-12_0000_Marriage_License.pdf
60,2020-12-18_1200_Pretrial_In_4_Months.pdf,2022-08-18 02:37:02,2022-09-27 18:04:08,65418,https://github.com/mconsulting/legal/blob/main/files/2020-12-18_1200_Pretrial_In_4_Months.pdf
61,2020-12-22_1502_Lance_Mason_to_Lauren_Brooker_Lauren.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,478,https://github.com/mconsulting/legal/blob/main/files/2020-12-22_1502_Lance_Mason_to_Lauren_Brooker_Lauren.txt
